Timestamp,Device_ID,Device_Type,Protocol,Source_IP,Destination_IP,Geo_Location,Packet_Size,Request_Type,Payload_Entropy,CPU_Usage (%),Memory_Usage (%),Temperature (°C),Battery_Level (%),Malicious_Activity,Attack_Type
2025-01-12 00:05:38.801740,DEV-2777,Gateway,OPC-UA,192.168.239.86,192.168.14.110,"(-69.389062, -114.364251)",455,POST,7.605957705701374,44.81631330912141,20.560513490697225,47.821119707782344,33.90763418039128,0,
2025-02-09 05:03:38.801740,DEV-2778,Sensor,CoAP,192.168.228.59,192.168.138.67,"(-76.700573, 53.659233)",713,POST,3.2695964981674717,12.349354414984976,1.642320294272119,43.21978183319265,60.35105414260137,0,
2025-01-09 01:34:38.801740,DEV-2779,Sensor,HTTP,192.168.246.123,192.168.23.65,"(33.456074, 91.767309)",1182,GET,3.7334652466469134,83.85550866101991,70.97759138548074,15.840059962991184,21.940157963738127,0,
2024-12-09 21:37:38.801740,DEV-2780,Actuator,Modbus,192.168.124.108,192.168.151.234,"(57.221565, 31.739831)",1149,GET,0.42167831882751194,3.7355514527371323,93.80925159356069,43.39757447638865,22.989349056807896,0,
2024-09-29 02:52:38.801740,DEV-2781,Actuator,Modbus,192.168.87.45,192.168.34.8,"(24.334758, 122.068644)",591,SUBSCRIBE,0.3005298363518447,83.56508544781056,19.506599159125965,8.301326064385961,52.028873087150465,0,
2024-10-07 20:48:38.801740,DEV-2782,Actuator,MQTT,192.168.54.222,192.168.46.232,"(43.31387, -123.281532)",1387,SUBSCRIBE,5.7374515763740614,14.888216266008712,64.057413967261,-3.870553425036274,40.927272864618416,1,
2025-02-17 00:00:38.801740,DEV-2783,Gateway,Modbus,192.168.14.82,192.168.83.83,"(75.575664, 101.950788)",1047,POST,4.30475731296889,88.76984715048405,74.89951616295598,-3.71252762245404,29.498238392232444,0,
2025-03-01 11:06:38.801740,DEV-2784,Gateway,MQTT,192.168.167.196,192.168.67.149,"(19.692047, -139.509035)",1190,SUBSCRIBE,4.069647873730133,73.24749109627957,92.8338092796576,26.362086710948873,5.39511322741022,0,
2024-12-17 16:15:38.801740,DEV-2785,Gateway,HTTP,192.168.143.112,192.168.26.191,"(63.018154, -99.240725)",976,SUBSCRIBE,1.9449962433813495,17.302355988223205,65.03916217770494,15.074922449509394,52.077423863852154,0,
2025-01-04 07:39:38.801740,DEV-2786,Gateway,MQTT,192.168.131.243,192.168.29.224,"(-3.530891, -122.538451)",917,POST,5.958005853039378,57.01598129308734,97.05907954212648,26.126559290381266,81.66092056010751,0,
2024-12-24 06:31:38.801740,DEV-2787,Sensor,MQTT,192.168.63.69,192.168.211.132,"(75.535969, -164.835458)",68,SUBSCRIBE,1.345892632867935,31.952975121166727,35.12264096024223,28.02531749835189,85.13772052860578,0,
2024-09-20 16:16:38.801740,DEV-2788,Sensor,MQTT,192.168.251.46,192.168.236.52,"(-79.982405, 21.321218)",481,GET,1.5194779492881603,18.645076792246762,35.64292484336936,-18.437398897159767,23.54399797260802,0,
2025-01-10 17:31:38.801740,DEV-2789,Actuator,CoAP,192.168.170.114,192.168.243.253,"(69.2029, 3.926827)",789,PUBLISH,3.6856973707862037,86.05903774169973,54.758238491420215,-16.217228535646836,59.96412039474883,1,Spoofing
2024-12-20 12:10:38.801740,DEV-2790,Sensor,MQTT,192.168.33.175,192.168.164.133,"(27.426198, -19.990282)",1423,GET,2.290238896895527,40.94875388421571,38.96668623047481,17.287440861387495,85.58813094629404,0,
2024-12-31 08:53:38.801740,DEV-2791,Gateway,OPC-UA,192.168.193.195,192.168.211.54,"(-39.648911, -16.549201)",232,PUBLISH,1.979703849865171,40.45582772217287,1.1411471004657296,-6.6275165567946175,40.87259282762648,1,Spoofing
2024-10-31 17:30:38.801740,DEV-2792,Sensor,HTTP,192.168.223.119,192.168.93.135,"(-80.25461, -77.01411)",162,GET,5.161901156426653,17.81878080585538,73.44543048361174,24.277363816310775,93.21368173075285,0,
2025-01-26 11:50:38.801740,DEV-2793,Actuator,CoAP,192.168.114.132,192.168.25.197,"(10.738763, -3.241601)",1256,PUBLISH,5.207773961748356,38.92350193249209,75.41998710636986,18.653001741945367,90.29785291295529,0,
2024-10-13 19:45:38.801740,DEV-2794,Gateway,OPC-UA,192.168.59.148,192.168.184.116,"(7.465268, 140.089825)",530,PUBLISH,6.596136558399434,87.29006778655616,74.95048586399028,21.003225085962384,20.81338974188094,0,
2024-11-09 17:03:38.801740,DEV-2795,Sensor,HTTP,192.168.44.57,192.168.225.78,"(52.071474, 140.639083)",1219,SUBSCRIBE,3.341668535783807,36.94974233847395,35.157045994436196,1.171876588170747,25.896483290020377,0,
2024-12-04 19:50:38.801740,DEV-2796,Actuator,CoAP,192.168.45.174,192.168.240.75,"(78.03582, -157.629778)",880,POST,0.5846807282092019,95.20875268747902,52.70665785780602,24.789045439452764,18.044199864596887,0,
2024-09-17 23:18:38.801740,DEV-2797,Sensor,HTTP,192.168.96.59,192.168.173.32,"(-55.167177, -122.839407)",1186,GET,2.1893310793716614,94.68458102163036,36.63737829949027,38.064484553951615,19.605435145470228,0,
2025-01-07 14:36:38.801740,DEV-2798,Actuator,Modbus,192.168.188.65,192.168.92.79,"(28.842084, 119.014125)",812,SUBSCRIBE,7.840043705574535,15.344967271427256,2.5876036030339313,49.864987751456596,90.78620871734981,0,
2024-11-20 21:56:38.801740,DEV-2799,Actuator,HTTP,192.168.160.194,192.168.162.20,"(44.512319, -170.714842)",525,GET,4.770068601861617,18.553814098741842,56.682445185870456,38.691107032055,93.1137909192623,0,
2024-10-31 11:30:38.801740,DEV-2800,Actuator,Modbus,192.168.0.159,192.168.175.197,"(-75.752949, 178.858417)",812,GET,5.677896678408162,86.40473296285703,13.252305942317093,19.024913177596318,5.1897241185130945,0,
2024-12-30 13:44:38.801740,DEV-2801,Gateway,Modbus,192.168.31.97,192.168.201.144,"(-14.15008, 27.691728)",1376,PUBLISH,0.05886263700331629,39.8833309735472,8.92409108505262,-6.459928582403041,59.36033556722048,0,
2024-12-02 12:28:38.801740,DEV-2802,Sensor,HTTP,192.168.198.216,192.168.130.75,"(-80.457135, -75.190944)",1020,PUBLISH,4.145645857460167,1.4330242460179243,75.79440780098193,27.70121132838746,56.42315628575716,1,MITM
2024-10-21 18:51:38.801740,DEV-2803,Sensor,Modbus,192.168.163.186,192.168.126.248,"(-15.127691, -29.128955)",1069,POST,0.300229260254425,28.11331015083173,1.9411140393924569,45.63576498905847,39.054764672445984,0,
2025-01-16 15:08:38.801740,DEV-2804,Gateway,CoAP,192.168.64.113,192.168.127.96,"(0.588498, -63.344172)",1191,PUBLISH,4.553841696731584,60.165270326360435,95.94183591726389,-5.169342218738832,63.1697592823107,0,
2025-01-17 07:56:38.801740,DEV-2805,Gateway,Modbus,192.168.54.202,192.168.231.39,"(43.317296, -82.529376)",210,GET,7.366166797088603,80.12733063003684,52.010281047145114,-2.0803065631396045,94.73678255108501,0,
2024-10-03 06:31:38.801740,DEV-2806,Sensor,MQTT,192.168.4.235,192.168.95.51,"(-16.496662, 124.071303)",450,PUBLISH,7.747353044003263,14.205473092232696,98.31862663990869,-9.56940196118442,17.025488272214616,1,MITM
2024-12-21 23:36:38.801740,DEV-2807,Gateway,CoAP,192.168.161.74,192.168.66.43,"(-14.947926, 69.339743)",247,SUBSCRIBE,4.324421403111393,11.943595077256798,6.741759674798134,31.57051505384812,12.041090971645563,0,
2025-03-14 02:47:38.801740,DEV-2808,Gateway,CoAP,192.168.151.112,192.168.44.24,"(-86.498552, -26.428696)",1333,SUBSCRIBE,3.6656384420177277,92.28717270366083,58.76942533772541,8.45930523965615,3.3390570828975674,0,
2024-11-22 07:58:38.801740,DEV-2809,Sensor,CoAP,192.168.255.233,192.168.61.234,"(59.45668, -84.503015)",709,PUBLISH,7.560136753987952,75.36368841443569,35.58337656161521,-15.611305277953115,36.38333078401435,0,
2024-09-30 00:09:38.801740,DEV-2810,Actuator,MQTT,192.168.75.145,192.168.21.120,"(-61.986331, 45.945785)",1120,POST,5.388878655973561,59.38818047702976,84.50476678861429,41.246499404319614,33.762847707786605,0,
2025-03-10 05:57:38.801740,DEV-2811,Gateway,MQTT,192.168.74.17,192.168.177.212,"(75.026856, 179.756566)",448,PUBLISH,0.5191942363072757,77.14949220959687,36.76105078819434,19.037033329179664,43.08196881586439,1,Brute Force
2024-12-22 10:51:38.801740,DEV-2812,Sensor,MQTT,192.168.163.158,192.168.25.37,"(-58.160874, -14.028502)",127,SUBSCRIBE,3.7258046213399805,43.45658176935721,26.788270326677562,3.176600440024906,50.331003088094896,0,
2024-12-25 17:35:38.801740,DEV-2813,Sensor,MQTT,192.168.63.140,192.168.232.25,"(-8.451258, -12.320495)",173,GET,1.9219601477144312,76.08711898360353,85.89775958289141,4.078808324276785,75.78239940304546,0,
2024-12-19 01:00:38.801740,DEV-2814,Sensor,MQTT,192.168.244.110,192.168.248.149,"(-44.890483, -1.865504)",124,GET,3.7584345715894525,37.80849613617904,38.09065607367284,0.31758541336347434,39.211339045751835,0,
2025-02-07 20:21:38.801740,DEV-2815,Gateway,OPC-UA,192.168.253.149,192.168.18.115,"(73.105237, -86.086359)",186,GET,3.643724576050894,25.165362676767632,2.6664986661955856,11.883612067484929,33.061310936123355,0,
2025-03-16 14:33:38.801740,DEV-2816,Actuator,OPC-UA,192.168.192.30,192.168.77.180,"(-10.52661, 111.766863)",651,SUBSCRIBE,4.657158422517936,73.1723287080039,39.63862098309404,3.5929181941701493,82.6878820259627,1,Malware
2024-12-19 02:18:38.801740,DEV-2817,Actuator,MQTT,192.168.170.78,192.168.53.128,"(35.833455, -81.869539)",1473,SUBSCRIBE,2.85416392279401,42.547556923569566,65.79770463208325,18.356241284942655,84.97966706536563,1,Malware
2024-12-27 13:35:38.801740,DEV-2818,Sensor,CoAP,192.168.107.115,192.168.181.91,"(-32.745528, -11.483021)",886,GET,1.3141635956474245,98.15633332829329,26.181594341831804,34.14620765899059,23.276596429335317,0,
2024-09-21 09:18:38.801740,DEV-2819,Gateway,Modbus,192.168.26.91,192.168.162.56,"(49.57851, -160.97121)",549,POST,4.02975547671965,35.599033048502,43.76677165009057,27.21228984110615,31.467182271130834,0,
2024-11-27 18:23:38.801740,DEV-2820,Gateway,Modbus,192.168.249.200,192.168.252.52,"(-11.884261, -128.779488)",187,POST,6.6416230747660965,92.25101463257553,6.614798689940327,0.6119824927882007,82.51163709100882,0,
2025-02-23 16:06:38.801740,DEV-2821,Actuator,OPC-UA,192.168.153.81,192.168.88.89,"(20.667903, 0.044339)",99,GET,5.312097824540818,93.36329230814087,59.22118635988176,17.011870807784547,7.940824429776483,0,
2024-12-12 06:31:38.801740,DEV-2822,Actuator,MQTT,192.168.11.200,192.168.72.252,"(-8.323151, 151.6607)",1022,GET,2.7069429274017267,24.94344175940987,75.87319746217898,38.80883119385756,32.584678039073786,1,Spoofing
2024-09-25 14:40:38.801740,DEV-2823,Gateway,HTTP,192.168.172.216,192.168.198.130,"(8.236058, -124.177245)",303,SUBSCRIBE,7.484184182070858,80.02389697721333,41.91794357870992,-15.225563568009218,44.83501070408612,0,
2025-01-11 09:45:38.801740,DEV-2824,Actuator,Modbus,192.168.242.178,192.168.127.112,"(4.041482, 106.403552)",759,PUBLISH,7.297660569993457,43.87437600931195,42.603030647344546,-14.519191310916668,18.707161520057102,0,
2024-11-27 02:46:38.801740,DEV-2825,Sensor,Modbus,192.168.200.200,192.168.232.93,"(-65.460446, 106.793608)",612,SUBSCRIBE,1.6747871950727902,91.83494799580446,9.739967359906727,18.93190476348274,17.99141966106982,0,
2025-03-15 06:41:38.801740,DEV-2826,Actuator,CoAP,192.168.36.144,192.168.83.10,"(-63.607027, -35.620665)",806,PUBLISH,0.3153406809629038,45.56230299088864,20.992145586686274,24.738058987286223,42.486205801352874,0,
2024-11-24 15:26:38.801740,DEV-2827,Gateway,Modbus,192.168.144.99,192.168.184.148,"(39.519552, 74.679755)",1499,PUBLISH,5.930469666806098,74.68606801639925,16.312855009663352,-5.201088895686713,75.45217247348558,1,Brute Force
2024-11-02 20:40:38.801740,DEV-2828,Sensor,OPC-UA,192.168.201.49,192.168.76.73,"(46.060101, -87.423298)",596,PUBLISH,6.620882090793226,47.22977350721599,48.687089097492255,32.16540886840626,84.02329795476274,0,
2025-01-31 17:32:38.801740,DEV-2829,Gateway,MQTT,192.168.67.165,192.168.57.192,"(-11.241568, -179.528469)",1375,PUBLISH,7.742916527610842,23.552274815572762,53.396298554124265,25.23843639285092,97.92350925361734,0,
2024-09-20 15:25:38.801740,DEV-2830,Actuator,MQTT,192.168.27.155,192.168.90.192,"(-54.742475, -2.631024)",971,GET,7.118691152706486,20.735662765523944,94.94507299714174,44.63024877654006,7.3984050091719045,0,
2024-11-21 16:38:38.801740,DEV-2831,Actuator,Modbus,192.168.234.83,192.168.164.133,"(26.185279, 158.942203)",630,PUBLISH,4.804278145651319,43.11768823137821,8.249918923446156,-8.17320586990243,21.66822011459927,1,Injection
2025-02-08 05:33:38.801740,DEV-2832,Sensor,HTTP,192.168.70.226,192.168.195.98,"(-84.01043, -40.610678)",1422,PUBLISH,4.2404187136990465,75.79397104440727,60.38692934234967,32.59619857506075,75.66298423841977,1,
2024-09-29 23:38:38.801740,DEV-2833,Sensor,OPC-UA,192.168.247.149,192.168.99.0,"(39.102361, 15.389548)",98,PUBLISH,0.22272841010069033,60.90207703289592,53.12335420549589,-14.14498365917131,54.05987060556618,0,
2024-11-19 10:55:38.801740,DEV-2834,Sensor,Modbus,192.168.74.107,192.168.100.103,"(-88.096596, -107.544683)",966,SUBSCRIBE,1.9732515747582227,69.17429970015378,52.10707669564709,19.570468666252822,32.76797739624182,0,
2024-10-31 13:57:38.801740,DEV-2835,Sensor,OPC-UA,192.168.111.100,192.168.148.150,"(34.195267, 166.930246)",1147,SUBSCRIBE,3.6769180138634114,28.950308722462303,87.44276945089982,18.632659764940207,20.558966124724353,0,
2025-01-29 02:44:38.801740,DEV-2836,Actuator,HTTP,192.168.4.185,192.168.154.226,"(-17.744526, -69.978822)",753,SUBSCRIBE,5.028031200668543,48.66209924980294,21.348308598853162,7.186953125271842,28.047755164244805,1,DDoS
2025-01-15 07:23:38.801740,DEV-2837,Gateway,OPC-UA,192.168.52.75,192.168.9.156,"(-5.048992, 133.180254)",310,POST,4.458014666547285,5.395131231963373,5.036554159795775,39.119980336799706,42.92889503009519,1,MITM
2025-01-10 01:21:38.801740,DEV-2838,Actuator,OPC-UA,192.168.192.218,192.168.255.169,"(60.860467, 48.95187)",405,SUBSCRIBE,5.941087917453524,81.93570917985394,67.55487925578505,-19.694054864979144,17.715121950603276,0,
2024-10-06 13:22:38.801740,DEV-2839,Actuator,OPC-UA,192.168.86.28,192.168.6.138,"(-64.017858, 29.74799)",1333,POST,2.238135447096327,98.99932406174759,35.17058894946204,16.41255813289645,96.42259558767506,0,
2025-02-05 03:12:38.801740,DEV-2840,Sensor,MQTT,192.168.49.182,192.168.237.10,"(-55.636531, -135.644154)",687,SUBSCRIBE,4.519620861219786,41.28102719984242,2.7414017050399346,-4.79925151153688,10.758844459987438,1,MITM
2025-01-01 14:50:38.801740,DEV-2841,Sensor,HTTP,192.168.242.91,192.168.85.5,"(-58.643967, 94.230726)",792,POST,0.705137947126337,2.0854016600227916,25.886026721750966,32.044903338150306,98.55774344892191,0,
2025-01-29 12:32:38.801740,DEV-2842,Gateway,MQTT,192.168.26.60,192.168.191.193,"(-42.748453, 20.391981)",1368,SUBSCRIBE,3.3093241886656557,17.80947131554379,31.623350647464374,-16.985280158573197,84.18932860006726,0,
2025-02-02 10:26:38.801740,DEV-2843,Gateway,CoAP,192.168.173.222,192.168.178.36,"(-25.026531, 173.87338)",1059,GET,6.001286663636808,65.60016089729146,62.06699930163996,38.20882817271043,42.31516175137391,0,
2024-11-17 05:15:38.801740,DEV-2844,Actuator,Modbus,192.168.76.206,192.168.160.97,"(31.00524, -82.779496)",980,SUBSCRIBE,5.547206827432352,61.59585250218206,18.08599361087794,38.666455869486605,73.98163343882102,1,MITM
2024-10-11 23:20:38.801740,DEV-2845,Gateway,MQTT,192.168.125.17,192.168.229.254,"(60.921884, 105.049172)",690,POST,7.925141897377432,78.99860723896884,41.8923804473864,38.300620868245204,67.15152436963861,0,
2024-09-25 18:10:38.801740,DEV-2846,Sensor,OPC-UA,192.168.60.123,192.168.131.93,"(-74.746652, 37.414896)",841,PUBLISH,2.223129007902048,26.13451708514575,48.76506899736542,-9.32020312871311,21.328691794893096,1,DDoS
2024-11-20 19:41:38.801740,DEV-2847,Sensor,CoAP,192.168.203.250,192.168.203.218,"(85.878741, 20.292082)",1386,SUBSCRIBE,3.985514393391833,76.59955963916627,46.464501745045,24.128456299273147,33.90700861189464,0,
2024-12-26 02:02:38.801740,DEV-2848,Sensor,HTTP,192.168.154.88,192.168.107.81,"(-42.895577, -172.900604)",661,PUBLISH,2.6362433101919738,69.11041813084331,97.42013590001139,-18.99428485716273,51.31225628054579,0,
2024-11-18 07:36:38.801740,DEV-2849,Actuator,HTTP,192.168.192.45,192.168.162.212,"(-10.801426, 155.146321)",858,PUBLISH,3.524824912473398,32.95863527367048,5.504919541239315,39.35738139024399,63.78441798877269,0,
2025-02-12 18:44:38.801740,DEV-2850,Gateway,MQTT,192.168.237.195,192.168.119.137,"(-68.670023, -179.577116)",1255,SUBSCRIBE,6.855601038955105,55.003326657639235,95.14585045878754,30.608263545603435,54.28949813566215,1,
2025-01-12 16:53:38.801740,DEV-2851,Sensor,OPC-UA,192.168.140.227,192.168.94.231,"(2.598557, 80.615044)",735,SUBSCRIBE,5.473672601507893,15.580107041334346,58.6117841854093,17.18076116294769,47.298746100647385,0,
2024-10-19 13:26:38.801740,DEV-2852,Actuator,OPC-UA,192.168.188.5,192.168.254.242,"(-17.930489, 134.000137)",1437,GET,7.059529530780654,45.80388584012268,79.77704378201399,31.141400316763196,44.315227345490015,0,
2025-02-15 20:28:38.801740,DEV-2853,Actuator,HTTP,192.168.61.59,192.168.163.87,"(-71.50109, -118.601988)",237,POST,1.6280888666550917,88.23853661600846,43.608869183591466,-13.397313234375945,49.82644992950179,1,Spoofing
2025-02-06 12:35:38.801740,DEV-2854,Actuator,OPC-UA,192.168.42.62,192.168.81.183,"(-3.683084, 53.591126)",1034,SUBSCRIBE,6.986888942731504,42.697946602713685,45.929950244441066,17.00590825237994,43.435151984597034,0,
2025-01-20 07:53:38.801740,DEV-2855,Gateway,Modbus,192.168.250.115,192.168.78.8,"(40.415606, -160.266928)",597,POST,0.4780981934270754,84.11710394106677,88.05332340256653,0.3893544271511793,54.133007754571594,1,
2024-12-11 06:26:38.801740,DEV-2856,Gateway,MQTT,192.168.11.245,192.168.214.41,"(58.86184, -159.042543)",774,SUBSCRIBE,7.108794243497219,59.435083160709745,89.69751513289832,48.083362425608115,88.79852990466668,0,
2025-03-15 05:43:38.801740,DEV-2857,Gateway,MQTT,192.168.140.48,192.168.204.178,"(-49.304005, -27.126424)",975,PUBLISH,2.6325902356858233,19.99579459713332,24.630199261698465,39.99825654367312,63.28293130546116,0,
2025-01-22 06:40:38.801740,DEV-2858,Actuator,OPC-UA,192.168.92.196,192.168.42.72,"(8.63493, -45.723567)",1481,PUBLISH,2.516701067312532,58.52951822509174,20.724945979877198,31.32929870837838,72.26208749885402,0,
2024-12-13 19:12:38.801740,DEV-2859,Actuator,HTTP,192.168.247.222,192.168.68.14,"(-10.325776, -43.449443)",925,SUBSCRIBE,4.096708613589311,51.09234958654928,50.127282213125156,45.36233446748123,59.74831337307766,1,Brute Force
2025-01-10 16:33:38.801740,DEV-2860,Gateway,Modbus,192.168.152.64,192.168.188.80,"(35.889826, 53.322015)",667,POST,7.525521501785854,40.46549218444201,90.12742568564147,4.2790313195831615,64.30176824140023,0,
2024-10-20 20:51:38.801740,DEV-2861,Sensor,Modbus,192.168.50.166,192.168.77.146,"(-37.139248, -150.034501)",463,POST,0.38225091745124296,12.843413512090963,32.91315424721145,43.06159292917268,57.834982844818015,1,
2025-02-12 09:57:38.801740,DEV-2862,Gateway,Modbus,192.168.32.94,192.168.59.36,"(-80.332457, 170.800401)",1415,PUBLISH,2.8178478005659624,42.25415772087575,65.54944691857399,2.7666762474697215,2.6866522195823195,0,
2024-10-12 05:38:38.801740,DEV-2863,Actuator,CoAP,192.168.207.10,192.168.165.210,"(-73.513663, 153.494246)",1293,POST,6.852575909466686,8.203475247723084,71.10701708631952,31.29577037838071,99.95983822000198,0,
2024-09-29 04:09:38.801740,DEV-2864,Actuator,OPC-UA,192.168.201.250,192.168.111.21,"(12.716984, -179.81864)",952,POST,3.168435819483734,10.778136088476375,78.08879182452142,31.549183824351438,3.3609240212896685,0,
2025-01-26 00:54:38.801740,DEV-2865,Actuator,Modbus,192.168.32.63,192.168.77.162,"(31.731405, -161.641339)",212,GET,1.593255180776536,42.175736760338886,56.82852133417536,-18.715508648213458,39.51480082336537,1,Brute Force
2025-02-05 23:41:38.801740,DEV-2866,Actuator,OPC-UA,192.168.106.60,192.168.161.205,"(-70.895654, 19.896248)",1293,PUBLISH,3.3983534506512942,31.232766714877908,40.84306264961799,5.274178879473663,10.511567829893343,0,
2025-03-08 11:08:38.801740,DEV-2867,Actuator,HTTP,192.168.92.92,192.168.119.223,"(-24.818281, 81.544594)",319,POST,3.0844200119333545,92.62888826036013,96.73458289109831,-18.63971293140515,9.692845044093247,0,
2024-12-10 00:05:38.801740,DEV-2868,Actuator,HTTP,192.168.2.228,192.168.125.237,"(-87.872284, -162.696514)",681,GET,7.3233296117336275,38.19487473264678,61.521744576982414,49.7964412327174,79.35269516744836,1,Brute Force
2024-09-24 10:03:38.801740,DEV-2869,Gateway,HTTP,192.168.160.62,192.168.78.209,"(-27.357195, -75.938443)",955,SUBSCRIBE,6.095475005944777,76.0279540851379,73.1279559516938,-11.44622667195334,42.5925779358077,0,
2024-11-10 02:32:38.801740,DEV-2870,Actuator,CoAP,192.168.20.65,192.168.88.151,"(-4.760036, 66.987923)",1473,GET,4.040924445952051,53.49450511025803,35.15330172389196,17.996762695367657,80.11387082987649,0,
2024-10-24 09:13:38.801740,DEV-2871,Actuator,HTTP,192.168.105.82,192.168.92.21,"(77.452239, -97.32833)",1255,GET,7.906964533772569,70.70448119559121,67.32496891930494,35.338936713384605,27.27864706808315,0,
2024-09-25 15:51:38.801740,DEV-2872,Actuator,OPC-UA,192.168.44.131,192.168.220.193,"(32.881991, -116.774934)",254,GET,3.7222202502073864,26.75148231852452,26.521968554248467,-5.911547841737528,25.646279180623477,0,
2025-02-08 16:52:38.801740,DEV-2873,Actuator,MQTT,192.168.17.43,192.168.38.171,"(-75.25649, 176.312608)",631,GET,0.4659026465622018,94.24859231099458,25.26459483533498,13.953686766683084,25.123138181446215,0,
2024-10-23 23:57:38.801740,DEV-2874,Actuator,MQTT,192.168.63.152,192.168.132.13,"(-59.01325, 144.439267)",890,GET,2.098194574519879,53.47876119452797,71.7574979791332,22.52001326448056,61.614562640791924,1,Malware
2025-02-25 22:32:38.801740,DEV-2875,Sensor,OPC-UA,192.168.186.87,192.168.173.49,"(-5.279767, 145.608173)",1301,GET,3.488563841754501,83.30108305723972,52.618078890030574,-8.785667192311823,81.49993898456,0,
2024-09-25 07:33:38.801740,DEV-2876,Gateway,MQTT,192.168.216.0,192.168.99.104,"(52.300055, -9.586434)",645,SUBSCRIBE,1.2552209931689609,37.13952365413523,68.64438443181659,34.498882193807695,45.22610100752406,0,
2024-11-14 03:19:38.801740,DEV-2877,Gateway,Modbus,192.168.127.153,192.168.54.114,"(26.716001, 62.798004)",299,SUBSCRIBE,7.580521010592344,10.920923556001929,27.674410584061075,0.9535520032555702,37.924889064108235,1,Injection
2025-03-06 14:25:38.801740,DEV-2878,Sensor,MQTT,192.168.23.150,192.168.20.22,"(27.711505, 129.634407)",924,PUBLISH,6.134791182542185,67.69745312436403,60.273610764616315,-5.228384656281177,97.35795542016493,0,
2024-11-13 03:12:38.801740,DEV-2879,Sensor,CoAP,192.168.227.71,192.168.139.114,"(-29.92271, -97.175462)",245,PUBLISH,2.1462976034221812,1.768205185405024,44.94943132060814,19.080212250619184,11.67540360116388,1,Spoofing
2024-12-20 12:12:38.801740,DEV-2880,Actuator,HTTP,192.168.251.160,192.168.80.32,"(17.846298, -64.335201)",739,SUBSCRIBE,4.726436268143327,48.05400467998532,60.09906839770726,8.72195393500565,48.66326820448925,0,
2024-11-29 04:20:38.801740,DEV-2881,Gateway,MQTT,192.168.180.107,192.168.42.90,"(66.072262, 175.595074)",1143,SUBSCRIBE,5.771593256876576,20.087388363979464,29.797093492177716,44.42001612454925,40.84877531814344,0,
2025-02-13 03:01:38.801740,DEV-2882,Gateway,MQTT,192.168.50.22,192.168.77.48,"(44.669897, -88.414228)",688,PUBLISH,7.530231431254384,63.11017493910085,71.82964540126326,41.604388873870775,9.812659658689038,0,
2024-12-25 13:00:38.801740,DEV-2883,Sensor,CoAP,192.168.121.18,192.168.88.39,"(46.815115, -55.242492)",1472,GET,7.053082793403285,97.96256744064736,80.78700724978708,13.834546437221825,26.820036208821918,0,
2024-12-12 20:46:38.801740,DEV-2884,Gateway,CoAP,192.168.96.72,192.168.190.151,"(-20.955987, 64.152476)",721,POST,4.1215378091057095,46.97588772574395,26.731730911914642,5.148464230791831,2.844121257911203,0,
2024-11-02 19:12:38.801740,DEV-2885,Gateway,MQTT,192.168.153.110,192.168.57.190,"(20.795417, 87.118506)",1276,GET,6.197220958344141,81.932327396041,30.761435425708566,2.786258714188566,87.6954288982957,0,
2024-09-24 08:27:38.801740,DEV-2886,Actuator,Modbus,192.168.68.110,192.168.78.222,"(30.41083, -120.325141)",1221,SUBSCRIBE,4.49715803062068,51.27063450816098,66.45427270219021,-1.2705463842944837,60.784952899040114,0,
2025-02-01 19:38:38.801740,DEV-2887,Actuator,MQTT,192.168.183.142,192.168.213.255,"(-39.369483, -34.393126)",993,PUBLISH,4.421631120364321,50.08816307929838,69.86293225605087,18.11834975987341,81.50184978702507,0,
2025-01-13 10:49:38.801740,DEV-2888,Actuator,Modbus,192.168.65.216,192.168.205.152,"(-69.658957, 100.281711)",248,PUBLISH,0.9179356667055352,93.111925824699,70.70586875534755,36.34850233141805,52.15544524029898,0,
2024-10-22 11:24:38.801740,DEV-2889,Gateway,HTTP,192.168.38.130,192.168.4.53,"(-51.98595, -74.980539)",1499,GET,1.0091012641292165,89.10662100592147,68.58715197280785,1.7529625742490431,59.950982942189434,0,
2024-11-08 18:30:38.801740,DEV-2890,Gateway,OPC-UA,192.168.133.195,192.168.56.167,"(79.408399, 103.285675)",541,PUBLISH,4.2362689201796595,78.79424605360947,39.88796397830134,-6.693413721834295,70.08544778091648,0,
2024-11-21 16:06:38.801740,DEV-2891,Actuator,HTTP,192.168.83.204,192.168.134.29,"(63.141737, -146.550362)",945,SUBSCRIBE,2.150892359832053,30.329319578361627,40.090513765964154,13.283866432830074,90.8011627464215,0,
2025-02-21 15:12:38.801740,DEV-2892,Actuator,MQTT,192.168.233.42,192.168.199.158,"(71.652837, -112.444488)",191,SUBSCRIBE,0.16829521968374905,54.95583315667012,26.226944740793762,-15.167590824163343,9.175188782584575,0,
2025-02-06 20:00:38.801740,DEV-2893,Gateway,MQTT,192.168.130.217,192.168.156.68,"(-7.454528, 101.151608)",1386,POST,5.782713631201698,23.165826097262816,16.526536289739937,29.08953042907948,33.09483947357269,0,
2024-09-26 09:19:38.801740,DEV-2894,Gateway,Modbus,192.168.73.104,192.168.0.21,"(20.269774, -97.282994)",214,SUBSCRIBE,0.2598927735213197,44.947753106607436,69.56516056029366,16.28507864113535,70.90261907000006,0,
